"","pcc_ids","sak_ids"
"1967","PCCGCIGL_03058","SAKL0D08888g"
"1968","PCCGCIGL_03059","SAKL0D08910g"
"1969","PCCGCIGL_03060","SAKL0D08932g"
"1970","PCCGCIGL_03061","SAKL0D08954g"
"1971","PCCGCIGL_03063","SAKL0D08998g"
"1972","PCCGCIGL_03064","SAKL0D09020g"
"1973","PCCGCIGL_03067","SAKL0D09086g"
"1974","PCCGCIGL_03069","SAKL0D09108g"
"1975","PCCGCIGL_03072","SAKL0D09130g"
"1976","PCCGCIGL_03073","SAKL0D09152g"
"1977","PCCGCIGL_03080","SAKL0D09240g"
"1978","PCCGCIGL_03083","SAKL0D09262g"
"1979","PCCGCIGL_03084","SAKL0D09284g"
"1980","PCCGCIGL_03086","SAKL0D09306g"
"1981","PCCGCIGL_03089","SAKL0D09328g"
"1982","PCCGCIGL_03093","SAKL0D09350g"
"1983","PCCGCIGL_03095","SAKL0D09372g"
"1984","PCCGCIGL_03096","SAKL0D09394g"
"1985","PCCGCIGL_03097","SAKL0D09416g"
"1986","PCCGCIGL_03098","SAKL0D09438g"
"1987","PCCGCIGL_03099","SAKL0D09504g"
"1988","PCCGCIGL_03100","SAKL0D09526g"
"1989","PCCGCIGL_03106","SAKL0D09658g"
"1990","PCCGCIGL_03108","SAKL0D09680g"
"1991","PCCGCIGL_03109","SAKL0D09702g"
"1992","PCCGCIGL_03110","SAKL0D09724g"
"1993","PCCGCIGL_03111","SAKL0D09746g"
"1994","PCCGCIGL_03114","SAKL0D09768g"
"1995","PCCGCIGL_03115","SAKL0D09790g"
"1996","PCCGCIGL_03116","SAKL0D09812g"
"1997","PCCGCIGL_03118","SAKL0D09834g"
"1998","PCCGCIGL_03119","SAKL0D09856g"
"1999","PCCGCIGL_03121","SAKL0D09878g"
"2000","PCCGCIGL_03127","SAKL0D09922g"
"2001","PCCGCIGL_03129","SAKL0D09944g"
"2002","PCCGCIGL_03130","SAKL0D09966g"
"2003","PCCGCIGL_03132","SAKL0D09988g"
"2004","PCCGCIGL_03134","SAKL0D10032g"
"2005","PCCGCIGL_03138","SAKL0D10054g"
"2006","PCCGCIGL_03139","Sklu_4.trna39Y"
"2007","PCCGCIGL_03140","SAKL0D10098g"
"2008","PCCGCIGL_03142","SAKL0D10120g"
"2009","PCCGCIGL_03143","SAKL0D10131g"
"2010","PCCGCIGL_03144","Sklu_YGOB_Anc_1.368"
"2011","PCCGCIGL_03147","SAKL0D10164g"
"2012","PCCGCIGL_03148","SAKL0D10186g"
"2013","PCCGCIGL_03149","SAKL0D10208g"
"2014","PCCGCIGL_03151","SAKL0D10252g"
"2015","PCCGCIGL_03152","SAKL0D10274g"
"2016","PCCGCIGL_03153","SAKL0D10296g"
"2017","PCCGCIGL_03154","SAKL0D10318g"
"2018","PCCGCIGL_03155","SAKL0D10340g"
"2019","PCCGCIGL_03156","SAKL0D10362g"
"2020","PCCGCIGL_03157","SAKL0D10384g"
"2021","PCCGCIGL_03159","SAKL0D10406g"
"2022","PCCGCIGL_03160","SAKL0D10428g"
"2023","PCCGCIGL_03164","SAKL0D10450g"
"2024","PCCGCIGL_03166","SAKL0D10472g"
"2025","PCCGCIGL_03168","SAKL0D10494g"
"2026","PCCGCIGL_03170","SAKL0D10538g"
"2027","PCCGCIGL_03171","SAKL0D10560g"
"2028","PCCGCIGL_03173","Sklu_YGOB_Anc_1.437"
"2029","PCCGCIGL_03174","SAKL0D10582g"
"2030","PCCGCIGL_03175","SAKL0D10604g"
"2031","PCCGCIGL_03176","SAKL0D10626g"
"2032","PCCGCIGL_03180","SAKL0D10736g"
"2033","PCCGCIGL_03181","SAKL0D10758g"
"2034","PCCGCIGL_03182","SAKL0D10780g"
"2035","PCCGCIGL_03184","SAKL0D10802g"
"2036","PCCGCIGL_03185","SAKL0D10824g"
"2037","PCCGCIGL_03186","SAKL0D10846g"
"2038","PCCGCIGL_03187","Sklu_YGOB_PMP1"
"2039","PCCGCIGL_03188","SAKL0D10868g"
"2040","PCCGCIGL_03190","SAKL0D10890g"
"2041","PCCGCIGL_03193","SAKL0D10912g"
"2042","PCCGCIGL_03194","SAKL0D10934g"
"2043","PCCGCIGL_03196","SAKL0D11000g"
"2044","PCCGCIGL_03198","SAKL0D11022g"
"2045","PCCGCIGL_03200","SAKL0D11044g"
"2046","PCCGCIGL_03202","SAKL0D11066g"
"2047","PCCGCIGL_03203","SAKL0D11088g"
"2048","PCCGCIGL_03204","SAKL0D11110g"
"2049","PCCGCIGL_03205","SAKL0D11132g"
"2050","PCCGCIGL_03206","SAKL0D11154g"
"2051","PCCGCIGL_03208","Sklu_4.trna44P"
"2052","PCCGCIGL_03209","SAKL0D11198g"
"2053","PCCGCIGL_03210","SAKL0D11220g"
"2054","PCCGCIGL_03211","SAKL0D11242g"
"2055","PCCGCIGL_03213","SAKL0D11264g"
"2056","PCCGCIGL_03215","SAKL0D11286g"
"2057","PCCGCIGL_03216","SAKL0D11308g"
"2058","PCCGCIGL_03217","SAKL0D11330g"
"2059","PCCGCIGL_03218","SAKL0D11352g"
"2060","PCCGCIGL_03220","SAKL0D11374g"
"2061","PCCGCIGL_03221","SAKL0D11396g"
"2062","PCCGCIGL_03223","SAKL0D11418g"
"2063","PCCGCIGL_03224","SAKL0D11440g"
"2064","PCCGCIGL_03226","SAKL0D11484g"
"2065","PCCGCIGL_03228","SAKL0D11506g"
"2066","PCCGCIGL_03229","SAKL0D11528g"
"2067","PCCGCIGL_03232","SAKL0D11616g"
"2068","PCCGCIGL_03234","SAKL0D11638g"
"2069","PCCGCIGL_03235","SAKL0D11660g"
"2070","PCCGCIGL_03236","SAKL0D11682g"
"2071","PCCGCIGL_03237","SAKL0D11704g"
"2072","PCCGCIGL_03238","SAKL0D11748g"
"2073","PCCGCIGL_03239","SAKL0D11770g"
"2074","PCCGCIGL_03240","SAKL0D11792g"
"2075","PCCGCIGL_03241","SAKL0D11814g"
"2076","PCCGCIGL_03242","SAKL0D11836g"
"2077","PCCGCIGL_03244","SAKL0D11858g"
"2078","PCCGCIGL_03245","SAKL0D11880g"
"2079","PCCGCIGL_03246","SAKL0D11902g"
"2080","PCCGCIGL_03247","SAKL0D11924g"
"2081","PCCGCIGL_03248","SAKL0D11946g"
"2082","PCCGCIGL_03249","SAKL0D11968g"
"2083","PCCGCIGL_03250","SAKL0D11990g"
"2084","PCCGCIGL_03252","SAKL0D12012g"
"2085","PCCGCIGL_03254","SAKL0D12034g"
"2086","PCCGCIGL_03256","SAKL0D12056g"
"2087","PCCGCIGL_03258","SAKL0D12100g"
"2088","PCCGCIGL_03260","SAKL0D12122g"
"2089","PCCGCIGL_03263","SAKL0D12188g"
"2090","PCCGCIGL_03264","SAKL0D12210g"
"2091","PCCGCIGL_03265","SAKL0D12232g"
"2092","PCCGCIGL_03266","SAKL0D12254g"
"2093","PCCGCIGL_03270","SAKL0D12276g"
"2094","PCCGCIGL_03272","Sklu_YGOB_Kwal_27.10058"
"2095","PCCGCIGL_03273","SAKL0D12320g"
"2096","PCCGCIGL_03276","SAKL0D12342g"
"2097","PCCGCIGL_03277","SAKL0D12364g"
"2098","PCCGCIGL_03278","SAKL0D12386g"
"2099","PCCGCIGL_03279","Sklu_YGOB_Anc_1.500"
"2100","PCCGCIGL_03279","Sklu_YGOB_Anc_1.500b"
"2101","PCCGCIGL_03282","SAKL0D12430g"
"2102","PCCGCIGL_03284","SAKL0D12452g"
"2103","PCCGCIGL_03285","SAKL0D12474g"
"2104","PCCGCIGL_03288","SAKL0D12496g"
"2105","PCCGCIGL_03289","Sklu_4.trna51Y"
"2106","PCCGCIGL_03291","SAKL0D12562g"
"2107","PCCGCIGL_03292","SAKL0D12584g"
"2108","PCCGCIGL_03293","SAKL0D12606g"
"2109","PCCGCIGL_03294","SAKL0D12628g"
"2110","PCCGCIGL_03296","SAKL0D12650g"
"2111","PCCGCIGL_03297","SAKL0D12672g"
"2112","PCCGCIGL_03298","SAKL0D12694g"
"2113","PCCGCIGL_03300","SAKL0D12716g"
"2114","PCCGCIGL_03301","SAKL0D12738g"
"2115","PCCGCIGL_03302","SAKL0D12760g"
"2116","PCCGCIGL_03303","SAKL0D12782g"
"2117","PCCGCIGL_03305","SAKL0D12804g"
"2118","PCCGCIGL_03306","SAKL0D12826g"
"2119","PCCGCIGL_03307","SAKL0D12848g"
"2120","PCCGCIGL_03308","SAKL0D12870g"
"2121","PCCGCIGL_03309","SAKL0D12892g"
"2122","PCCGCIGL_03310","SAKL0D12914g"
"2123","PCCGCIGL_03311","SAKL0D12936g"
"2124","PCCGCIGL_03313","SAKL0D12958g"
"2125","PCCGCIGL_03314","SAKL0D12980g"
"2126","PCCGCIGL_03315","SAKL0D13002g"
"2127","PCCGCIGL_03316","SAKL0D13024g"
"2128","PCCGCIGL_03318","SAKL0D13046g"
"2129","PCCGCIGL_03319","SAKL0D13068g"
"2130","PCCGCIGL_03320","SAKL0D13090g"
"2131","PCCGCIGL_03321","SAKL0D13112g"
"2132","PCCGCIGL_03322","SAKL0D13134g"
"2133","PCCGCIGL_03323","SAKL0D13156g"
"2134","PCCGCIGL_03324","SAKL0D13178g"
"2135","PCCGCIGL_03326","SAKL0D13222g"
"2136","PCCGCIGL_03327","SAKL0D13244g"
"2137","PCCGCIGL_03331","SAKL0D13376g"
"2138","PCCGCIGL_03332","SAKL0D13398g"
"2139","PCCGCIGL_03334","SAKL0D13420g"
"2140","PCCGCIGL_03336","SAKL0D13442g"
"2141","PCCGCIGL_03338","SAKL0D13464g"
"2142","PCCGCIGL_03339","SAKL0D13486g"
"2143","PCCGCIGL_03340","SAKL0D13508g"
"2144","PCCGCIGL_03341","SAKL0D13530g"
"2145","PCCGCIGL_03343","SAKL0D13552g"
"2146","PCCGCIGL_03345","SAKL0D13574g"
"2147","PCCGCIGL_03346","SAKL0D13596g"
"2148","PCCGCIGL_03347","Sklu_YGOB_Anc_2.572"
"2149","PCCGCIGL_03348","SAKL0D13618g"
"2150","PCCGCIGL_03350","SAKL0D13662g"
"2151","PCCGCIGL_03351","SAKL0D13684g"
"2152","PCCGCIGL_03352","SAKL0D13706g"
"2153","PCCGCIGL_03353","SAKL0D13728g"
"2154","PCCGCIGL_03355","SAKL0D13750g"
"2155","PCCGCIGL_03357","SAKL0D13772g"
"2156","PCCGCIGL_03359","SAKL0D13794g"
"2157","PCCGCIGL_03361","SAKL0D13816g"
"2158","PCCGCIGL_03362","SAKL0D13860g"
"2159","PCCGCIGL_03363","SAKL0D13882g"
"2160","PCCGCIGL_03364","SAKL0D13904g"
"2161","PCCGCIGL_03366","SAKL0D13926g"
"2162","PCCGCIGL_03367","SAKL0D13948g"
"2163","PCCGCIGL_03368","SAKL0D13970g"
"2164","PCCGCIGL_03369","SAKL0D13992g"
"2165","PCCGCIGL_03370","SAKL0D14014g"
"2166","PCCGCIGL_03371","SAKL0D14036g"
"2167","PCCGCIGL_03373","SAKL0D14058g"
"2168","PCCGCIGL_03374","SAKL0D14080g"
"2169","PCCGCIGL_03375","SAKL0D14102g"
"2170","PCCGCIGL_03378","SAKL0D14124g"
"2171","PCCGCIGL_03379","Sklu_YGOB_Anc_7.35"
"2172","PCCGCIGL_03382","SAKL0D14168g"
"2173","PCCGCIGL_03384","SAKL0D14190g"
"2174","PCCGCIGL_03386","SAKL0D14212g"
"2175","PCCGCIGL_03387","SAKL0D14234g"
"2176","PCCGCIGL_03389","SAKL0D14256g"
"2177","PCCGCIGL_03390","SAKL0D14278g"
"2178","PCCGCIGL_03391","SAKL0D14300g"
"2179","PCCGCIGL_03393","SAKL0D14322g"
"2180","PCCGCIGL_03394","SAKL0D14344g"
"2181","PCCGCIGL_03395","SAKL0D14366g"
"2182","PCCGCIGL_03396","SAKL0D14388g"
"2183","PCCGCIGL_03397","SAKL0D14410g"
"2184","PCCGCIGL_03398","SAKL0D14432g"
"2185","PCCGCIGL_03400","SAKL0D14454g"
"2186","PCCGCIGL_03401","SAKL0D14476g"
"2187","PCCGCIGL_03404","SAKL0D14498g"
"2188","PCCGCIGL_03405","SAKL0D14520g"
"2189","PCCGCIGL_03406","SAKL0D14542g"
"2190","PCCGCIGL_03407","SAKL0D14564g"
"2191","PCCGCIGL_03408","SAKL0D14586g"
"2192","PCCGCIGL_03409","SAKL0D14608g"
"2193","PCCGCIGL_03410","SAKL0D14630g"
"2194","PCCGCIGL_03411","SAKL0D14652g"
"2195","PCCGCIGL_03412","SAKL0D14674g"
"2196","PCCGCIGL_03413","SAKL0D14696g"
"2197","PCCGCIGL_03414","SAKL0D14718g"
"2198","PCCGCIGL_03416","SAKL0D14740g"
"2199","PCCGCIGL_03417","SAKL0D14762g"
"2200","PCCGCIGL_03418","SAKL0D14784g"
"2201","PCCGCIGL_03420","SAKL0D14806g"
"2202","PCCGCIGL_03421","SAKL0D14828g"
"2203","PCCGCIGL_03422","SAKL0D14850g"
"2204","PCCGCIGL_03425","SAKL0D14872g"
"2205","PCCGCIGL_03428","SAKL0D14894g"
"2206","PCCGCIGL_03432","SAKL0D14916g"
"2207","PCCGCIGL_03433","SAKL0D14938g"
"2208","PCCGCIGL_03436","SAKL0D14960g"
"2209","PCCGCIGL_03438","SAKL0D14982g"
"2210","PCCGCIGL_03440","SAKL0D15026g"
"2211","PCCGCIGL_03447","SAKL0D15070g"
"2212","PCCGCIGL_03449","SAKL0D15092g"
"2213","PCCGCIGL_03450","SAKL0D15114g"
"2214","PCCGCIGL_03454","SAKL0D15136g"
"2215","PCCGCIGL_03455","SAKL0D15158g"
"2216","PCCGCIGL_03457","SAKL0D15180g"
"2217","PCCGCIGL_03459","SAKL0D15202g"
"2218","PCCGCIGL_03460","SAKL0D15224g"
"2219","PCCGCIGL_03467","SAKL0D15268g"
"2220","PCCGCIGL_03469","SAKL0D15290g"
"2221","PCCGCIGL_03470","SAKL0D15312g"
"2222","PCCGCIGL_03471","SAKL0D15334g"
"2223","PCCGCIGL_03486","SAKL0D15400g"
"2224","PCCGCIGL_03487","SAKL0D15422g"
"2225","PCCGCIGL_03488","SAKL0E00110g"
"2226","PCCGCIGL_03490","SAKL0E00132g"
"2227","PCCGCIGL_03491","SAKL0E00154g"
"2228","PCCGCIGL_03492","SAKL0E00176g"
"2229","PCCGCIGL_03496","SAKL0E00242g"
"2230","PCCGCIGL_03497","SAKL0E00264g"
"2231","PCCGCIGL_03498","SAKL0E00286g"
"2232","PCCGCIGL_03505","SAKL0E00396g"
"2233","PCCGCIGL_03519","SAKL0E00528g"
"2234","PCCGCIGL_03525","SAKL0E00616g"
"2235","PCCGCIGL_03527","SAKL0E00638g"
"2236","PCCGCIGL_03529","SAKL0E00660g"
"2237","PCCGCIGL_03530","SAKL0E00682g"
"2238","PCCGCIGL_03531","SAKL0E00704g"
"2239","PCCGCIGL_03532","SAKL0E00726g"
"2240","PCCGCIGL_03534","SAKL0E00748g"
"2241","PCCGCIGL_03536","Sklu_YGOB_Anc_6.6"
"2242","PCCGCIGL_03537","SAKL0E00770g"
"2243","PCCGCIGL_03540","SAKL0E00792g"
"2244","PCCGCIGL_03541","SAKL0E00814g"
"2245","PCCGCIGL_03545","SAKL0E00858g"
"2246","PCCGCIGL_03546","SAKL0E00880g"
"2247","PCCGCIGL_03547","SAKL0E00902g"
"2248","PCCGCIGL_03548","SAKL0E00924g"
"2249","PCCGCIGL_03551","SAKL0E00946g"
"2250","PCCGCIGL_03552","SAKL0E01012g"
"2251","PCCGCIGL_03555","SAKL0E01034g"
"2252","PCCGCIGL_03556","SAKL0E01056g"
"2253","PCCGCIGL_03557","SAKL0E01078g"
"2254","PCCGCIGL_03558","SAKL0E01100g"
"2255","PCCGCIGL_03564","SAKL0E01144g"
"2256","PCCGCIGL_03565","Sklu_YGOB_Anc_6.20b"
"2257","PCCGCIGL_03565","Sklu_YGOB_Anc_6.20"
"2258","PCCGCIGL_03567","SAKL0E01210g"
"2259","PCCGCIGL_03568","Sklu_5.trna2R"
"2260","PCCGCIGL_03569","SAKL0E01287g1"
"2261","PCCGCIGL_03572","Sklu_5.trna3V"
"2262","PCCGCIGL_03573","SAKL0E01342g"
"2263","PCCGCIGL_03574","SAKL0E01364g"
"2264","PCCGCIGL_03575","SAKL0E01386g"
"2265","PCCGCIGL_03576","SAKL0E01408g"
"2266","PCCGCIGL_03579","SAKL0E01452g"
"2267","PCCGCIGL_03580","SAKL0E01474g"
"2268","PCCGCIGL_03581","Sklu_5.trna4T"
"2269","PCCGCIGL_03582","SAKL0E01518g"
"2270","PCCGCIGL_03583","SAKL0E01540g"
"2271","PCCGCIGL_03585","SAKL0E01562g"
"2272","PCCGCIGL_03587","SAKL0E01584g"
"2273","PCCGCIGL_03589","SAKL0E01606g"
"2274","PCCGCIGL_03591","SAKL0E01628g"
"2275","PCCGCIGL_03592","SAKL0E01650g"
"2276","PCCGCIGL_03593","SAKL0E01672g"
"2277","PCCGCIGL_03594","SAKL0E01694g"
"2278","PCCGCIGL_03595","SAKL0E01716g"
"2279","PCCGCIGL_03596","SAKL0E01738g"
"2280","PCCGCIGL_03597","SAKL0E01760g"
"2281","PCCGCIGL_03598","SAKL0E01782g"
"2282","PCCGCIGL_03599","Sklu_5.trna5V"
"2283","PCCGCIGL_03600","SAKL0E01848g"
"2284","PCCGCIGL_03601","SAKL0E01870g"
"2285","PCCGCIGL_03603","SAKL0E01892g"
"2286","PCCGCIGL_03604","SAKL0E01914g"
"2287","PCCGCIGL_03605","SAKL0E01936g"
"2288","PCCGCIGL_03607","SAKL0E01958g"
"2289","PCCGCIGL_03608","SAKL0E01980g"
"2290","PCCGCIGL_03610","SAKL0E02024g"
"2291","PCCGCIGL_03614","SAKL0E02046g"
"2292","PCCGCIGL_03616","SAKL0E02068g"
"2293","PCCGCIGL_03617","SAKL0E02090g"
"2294","PCCGCIGL_03620","SAKL0E02112g"
"2295","PCCGCIGL_03621","SAKL0E02134g"
"2296","PCCGCIGL_03622","SAKL0E02156g"
"2297","PCCGCIGL_03625","SAKL0E02200g"
"2298","PCCGCIGL_03627","SAKL0E02222g"
"2299","PCCGCIGL_03631","SAKL0E02244g"
"2300","PCCGCIGL_03632","SAKL0E02266g"
"2301","PCCGCIGL_03633","SAKL0E02288g"
"2302","PCCGCIGL_03634","SAKL0E02310g"
"2303","PCCGCIGL_03636","Sklu_YGOB_Anc_2.496"
"2304","PCCGCIGL_03639","SAKL0E02354g"
"2305","PCCGCIGL_03640","SAKL0E02376g"
"2306","PCCGCIGL_03641","SAKL0E02398g"
"2307","PCCGCIGL_03642","SAKL0E02420g"
"2308","PCCGCIGL_03643","Sklu_5.trna7V"
"2309","PCCGCIGL_03644","SAKL0E02464g"
"2310","PCCGCIGL_03646","SAKL0E02486g"
"2311","PCCGCIGL_03647","SAKL0E02508g"
"2312","PCCGCIGL_03649","SAKL0E02530g"
"2313","PCCGCIGL_03650","SAKL0E02552g"
"2314","PCCGCIGL_03651","SAKL0E02574g"
"2315","PCCGCIGL_03652","SAKL0E02596g"
"2316","PCCGCIGL_03654","SAKL0E02618g"
"2317","PCCGCIGL_03655","SAKL0E02640g"
"2318","PCCGCIGL_03657","SAKL0E02662g"
"2319","PCCGCIGL_03658","SAKL0E02684g"
"2320","PCCGCIGL_03659","SAKL0E02706g"
"2321","PCCGCIGL_03662","SAKL0E02728g"
"2322","PCCGCIGL_03663","Sklu_5.trna8K"
"2323","PCCGCIGL_03666","SAKL0E02772g"
"2324","PCCGCIGL_03668","SAKL0E02794g"
"2325","PCCGCIGL_03670","SAKL0E02816g"
"2326","PCCGCIGL_03671","SAKL0E02838g"
"2327","PCCGCIGL_03673","SAKL0E02860g"
"2328","PCCGCIGL_03675","SAKL0E02882g"
"2329","PCCGCIGL_03677","SAKL0E02904g"
"2330","PCCGCIGL_03678","SAKL0E02926g"
"2331","PCCGCIGL_03679","SAKL0E02948g"
"2332","PCCGCIGL_03681","SAKL0E02970g"
"2333","PCCGCIGL_03682","SAKL0E02992g"
"2334","PCCGCIGL_03684","SAKL0E03014g"
"2335","PCCGCIGL_03686","SAKL0E03036g"
"2336","PCCGCIGL_03688","SAKL0E03058g"
"2337","PCCGCIGL_03689","SAKL0E03080g"
"2338","PCCGCIGL_03690","SAKL0E03102g"
"2339","PCCGCIGL_03691","SAKL0E03124g"
"2340","PCCGCIGL_03691","SAKL0E03146g"
"2341","PCCGCIGL_03693","SAKL0E03168g"
"2342","PCCGCIGL_03694","SAKL0E03190g"
"2343","PCCGCIGL_03695","SAKL0E03212g"
"2344","PCCGCIGL_03696","SAKL0E03234g"
"2345","PCCGCIGL_03698","SAKL0E03256g"
"2346","PCCGCIGL_03699","SAKL0E03278g"
"2347","PCCGCIGL_03700","SAKL0E03300g"
"2348","PCCGCIGL_03701","SAKL0E03322g"
"2349","PCCGCIGL_03702","SAKL0E03344g"
"2350","PCCGCIGL_03704","SAKL0E03366g"
"2351","PCCGCIGL_03705","SAKL0E03388g"
"2352","PCCGCIGL_03706","Sklu_5.trna9A"
"2353","PCCGCIGL_03707","SAKL0E03432g"
"2354","PCCGCIGL_03709","SAKL0E03454g"
"2355","PCCGCIGL_03709","SAKL0E03476g"
"2356","PCCGCIGL_03711","SAKL0E03498g"
"2357","PCCGCIGL_03713","SAKL0E03520g"
"2358","PCCGCIGL_03714","SAKL0E03542g"
"2359","PCCGCIGL_03715","SAKL0E03564g"
"2360","PCCGCIGL_03716","SAKL0E03586g"
"2361","PCCGCIGL_03719","SAKL0E03608g"
"2362","PCCGCIGL_03720","SAKL0E03630g"
"2363","PCCGCIGL_03722","SAKL0E03652g"
"2364","PCCGCIGL_03723","Sklu_5.trna10K"
"2365","PCCGCIGL_03726","SAKL0E03696g"
"2366","PCCGCIGL_03729","SAKL0E03718g"
"2367","PCCGCIGL_03731","SAKL0E03740g"
"2368","PCCGCIGL_03733","SAKL0E03762g"
"2369","PCCGCIGL_03734","SAKL0E03784g"
"2370","PCCGCIGL_03735","SAKL0E03806g"
"2371","PCCGCIGL_03736","SAKL0E03828g"
"2372","PCCGCIGL_03737","SAKL0E03850g"
"2373","PCCGCIGL_03738","SAKL0E03872g"
"2374","PCCGCIGL_03739","SAKL0E03894g"
"2375","PCCGCIGL_03740","SAKL0E03916g"
"2376","PCCGCIGL_03742","SAKL0E03938g"
"2377","PCCGCIGL_03743","SAKL0E03960g"
"2378","PCCGCIGL_03748","SAKL0E04004g"
"2379","PCCGCIGL_03749","SAKL0E04026g"
"2380","PCCGCIGL_03750","SAKL0E04048g"
"2381","PCCGCIGL_03752","SAKL0E04070g"
"2382","PCCGCIGL_03753","Sklu_YGOB_Anc_2.426"
"2383","PCCGCIGL_03754","SAKL0E04092g"
"2384","PCCGCIGL_03756","SAKL0E04114g"
"2385","PCCGCIGL_03757","SAKL0E04136g"
"2386","PCCGCIGL_03761","SAKL0E04158g"
"2387","PCCGCIGL_03762","Sklu_5.trna11R"
"2388","PCCGCIGL_03764","SAKL0E04202g"
"2389","PCCGCIGL_03765","SAKL0E04224g"
"2390","PCCGCIGL_03766","SAKL0E04246g"
"2391","PCCGCIGL_03767","SAKL0E04268g"
"2392","PCCGCIGL_03768","SAKL0E04312g"
"2393","PCCGCIGL_03769","Sklu_YGOB_snR30"
"2394","PCCGCIGL_03769","Sklu_YGOB_KLTH0E08976g"
"2395","PCCGCIGL_03770","SAKL0E04334g"
"2396","PCCGCIGL_03771","SAKL0E04356g"
"2397","PCCGCIGL_03774","SAKL0E04378g"
"2398","PCCGCIGL_03779","SAKL0E04400g"
"2399","PCCGCIGL_03780","SAKL0E04422g"
"2400","PCCGCIGL_03781","SAKL0E04444g"
"2401","PCCGCIGL_03782","SAKL0E04466g"
"2402","PCCGCIGL_03783","SAKL0E04488g"
"2403","PCCGCIGL_03784","SAKL0E04510g"
"2404","PCCGCIGL_03785","SAKL0E04532g"
"2405","PCCGCIGL_03786","SAKL0E04554g"
"2406","PCCGCIGL_03787","SAKL0E04576g"
"2407","PCCGCIGL_03789","SAKL0E04598g"
"2408","PCCGCIGL_03790","SAKL0E04620g"
"2409","PCCGCIGL_03791","SAKL0E04642g"
"2410","PCCGCIGL_03792","Sklu_5.trna13A"
"2411","PCCGCIGL_03793","SAKL0E04686g"
"2412","PCCGCIGL_03795","SAKL0E04708g"
"2413","PCCGCIGL_03796","SAKL0E04730g"
"2414","PCCGCIGL_03797","Sklu_YGOB_Anc_2.401"
"2415","PCCGCIGL_03798","SAKL0E04752g"
"2416","PCCGCIGL_03799","SAKL0E04774g"
"2417","PCCGCIGL_03800","SAKL0E04796g"
"2418","PCCGCIGL_03801","SAKL0E04807g"
"2419","PCCGCIGL_03802","SAKL0E04818g"
"2420","PCCGCIGL_03803","SAKL0E04840g"
"2421","PCCGCIGL_03804","SAKL0E04862g"
"2422","PCCGCIGL_03806","SAKL0E04884g"
"2423","PCCGCIGL_03807","SAKL0E04906g"
"2424","PCCGCIGL_03808","SAKL0E04928g"
"2425","PCCGCIGL_03810","Sklu_YGOB_KLTH0E09636g"
"2426","PCCGCIGL_03811","SAKL0E04950g"
"2427","PCCGCIGL_03813","SAKL0E04972g"
"2428","PCCGCIGL_03815","SAKL0E04994g"
"2429","PCCGCIGL_03818","SAKL0E05016g"
"2430","PCCGCIGL_03820","SAKL0E05038g"
"2431","PCCGCIGL_03821","SAKL0E05060g"
"2432","PCCGCIGL_03822","SAKL0E05082g"
"2433","PCCGCIGL_03825","SAKL0E05104g"
"2434","PCCGCIGL_03826","SAKL0E05126g"
"2435","PCCGCIGL_03828","SAKL0E05148g"
"2436","PCCGCIGL_03830","SAKL0E05170g"
"2437","PCCGCIGL_03836","SAKL0E05258g"
"2438","PCCGCIGL_03840","SAKL0E05302g"
"2439","PCCGCIGL_03847","SAKL0E05324g"
"2440","PCCGCIGL_03849","SAKL0E05346g"
"2441","PCCGCIGL_03851","Sklu_YGOB_Anc_2.381"
"2442","PCCGCIGL_03853","SAKL0E05368g"
"2443","PCCGCIGL_03854","SAKL0E05390g"
"2444","PCCGCIGL_03855","SAKL0E05412g"
"2445","PCCGCIGL_03856","SAKL0E05434g"
"2446","PCCGCIGL_03858","SAKL0E05456g"
"2447","PCCGCIGL_03859","SAKL0E05478g"
"2448","PCCGCIGL_03860","SAKL0E05500g"
"2449","PCCGCIGL_03862","SAKL0E05522g"
"2450","PCCGCIGL_03863","SAKL0E05544g"
"2451","PCCGCIGL_03865","SAKL0E05566g"
"2452","PCCGCIGL_03866","SAKL0E05588g"
"2453","PCCGCIGL_03867","SAKL0E05610g"
"2454","PCCGCIGL_03868","SAKL0E05632g"
"2455","PCCGCIGL_03869","SAKL0E05654g"
"2456","PCCGCIGL_03870","SAKL0E05676g"
"2457","PCCGCIGL_03871","SAKL0E05698g"
"2458","PCCGCIGL_03872","SAKL0E05720g"
"2459","PCCGCIGL_03873","SAKL0E05742g"
"2460","PCCGCIGL_03875","SAKL0E05764g"
"2461","PCCGCIGL_03876","SAKL0E05786g"
"2462","PCCGCIGL_03877","SAKL0E05808g"
"2463","PCCGCIGL_03878","SAKL0E05830g"
"2464","PCCGCIGL_03879","SAKL0E05852g"
"2465","PCCGCIGL_03880","SAKL0E05874g"
"2466","PCCGCIGL_03881","SAKL0E05896g"
"2467","PCCGCIGL_03883","Sklu_5.trna14M"
"2468","PCCGCIGL_03885","SAKL0E05962g"
"2469","PCCGCIGL_03886","SAKL0E05984g"
"2470","PCCGCIGL_03887","SAKL0E06006g"
"2471","PCCGCIGL_03888","SAKL0E06028g"
"2472","PCCGCIGL_03890","SAKL0E06050g"
"2473","PCCGCIGL_03891","SAKL0E06072g"
"2474","PCCGCIGL_03893","Sklu_YGOB_Anc_2.348"
"2475","PCCGCIGL_03894","SAKL0E06138g"
"2476","PCCGCIGL_03895","Sklu_5.trna15V"
"2477","PCCGCIGL_03896","SAKL0E06204g"
