Condition,SAKIDs,IDs,Value,pcc_ids,highlight
YPD,SAKL0G17160g,14589,0.089094019,PCCGCIGL_06535,FALSE
YPD,SAKL0G17182g,15173,-2.151648551,PCCGCIGL_06536,FALSE
YPD,SAKL0G17204g,11431,3.054818407,PCCGCIGL_06538,FALSE
YPD,SAKL0G17226g,12443,-4.766028111,PCCGCIGL_06539,FALSE
YPD,SAKL0G17248g,12385,-3.472621978,PCCGCIGL_06541,FALSE
YPD,SAKL0G17270g,14066,-1.268538213,PCCGCIGL_06542,FALSE
YPD,SAKL0G17292g,11405,-0.250543638,PCCGCIGL_06543,FALSE
YPD,SAKL0G17314g,14441,-3.415996251,PCCGCIGL_06544,FALSE
YPD,SAKL0G17336g,11132,-3.709223952,PCCGCIGL_06545,FALSE
YPD,SAKL0G17358g,14028,-2.851274551,PCCGCIGL_06546,FALSE
YPD,SAKL0G17380g,14829,-2.755238079,PCCGCIGL_06547,FALSE
YPD,SAKL0G17402g,11498,4.007811228,PCCGCIGL_06548,FALSE
YPD,SAKL0G17424g,13571,-3.63795343,PCCGCIGL_06550,FALSE
YPD,SAKL0G17446g,10028,-1.834439084,PCCGCIGL_06551,FALSE
YPD,SAKL0G17468g,10494,-3.263133587,PCCGCIGL_06552,FALSE
YPD,SAKL0G17490g,15271,-2.965602161,PCCGCIGL_06553,FALSE
YPD,SAKL0G17512g,12142,-2.082911255,PCCGCIGL_06554,FALSE
YPD,SAKL0G17534g,11287,-6.121639677,PCCGCIGL_06555,FALSE
YPD,SAKL0G17556g,11447,-1.330638217,PCCGCIGL_06558,FALSE
YPD,SAKL0G17578g,11848,-2.097774682,PCCGCIGL_06560,FALSE
YPD,SAKL0G17600g,13445,-5.232332134,PCCGCIGL_06561,FALSE
YPD,SAKL0G17622g,11195,-3.935209456,PCCGCIGL_06562,FALSE
YPD,SAKL0G17666g,10462,-3.828222951,PCCGCIGL_06565,FALSE
YPD,SAKL0G17688g,11929,-4.856239816,PCCGCIGL_06566,FALSE
YPD,SAKL0G17710g,12379,-3.068993376,PCCGCIGL_06567,FALSE
YPD,SAKL0G17732g,14802,-2.696002908,PCCGCIGL_06571,FALSE
YPD,SAKL0G17754g,13185,-4.012253086,PCCGCIGL_06572,FALSE
YPD,SAKL0G17776g,14318,-0.836757198,PCCGCIGL_06573,FALSE
YPD,SAKL0G17798g,12759,-2.794456231,PCCGCIGL_06574,FALSE
YPD,SAKL0G17820g,12553,-2.123058055,PCCGCIGL_06575,FALSE
YPD,SAKL0G17842g,15124,3.846599365,PCCGCIGL_06577,FALSE
YPD,SAKL0G17864g,12067,0.960388587,PCCGCIGL_06578,FALSE
YPD,SAKL0G17886g,13469,-0.786531453,PCCGCIGL_06579,FALSE
YPD,SAKL0G17908g,10530,-3.263884419,PCCGCIGL_06582,FALSE
YPD,SAKL0G17930g,11561,-2.44932022,PCCGCIGL_06583,FALSE
YPD,SAKL0G17952g,11559,-1.541139196,PCCGCIGL_06584,FALSE
YPD,SAKL0G17974g,11495,1.156847385,PCCGCIGL_06586,FALSE
YPD,SAKL0G17996g,10543,-3.276186097,PCCGCIGL_06587,FALSE
YPD,SAKL0G18018g,13320,-1.282309852,PCCGCIGL_06588,FALSE
YPD,SAKL0G18040g,13551,-2.139339641,PCCGCIGL_06589,FALSE
YPD,SAKL0G18062g,11139,-2.324829274,PCCGCIGL_06590,FALSE
YPD,SAKL0G18084g,10245,-3.880818788,PCCGCIGL_06592,FALSE
YPD,SAKL0G18106g,11874,-1.796288273,PCCGCIGL_06593,FALSE
YPD,SAKL0G18128g,13875,-4.742002902,PCCGCIGL_06594,FALSE
YPD,SAKL0G18150g,13175,1.165949834,PCCGCIGL_06597,FALSE
YPD,SAKL0G18172g,11573,NA,PCCGCIGL_06599,FALSE
YPD,SAKL0G18194g,14132,-1.518227697,PCCGCIGL_06600,FALSE
YPD,SAKL0G18216g,12934,NA,PCCGCIGL_06601,FALSE
YPD,SAKL0G18238g,10249,-0.668230434,PCCGCIGL_06602,FALSE
YPD,SAKL0G18260g,13203,2.314312356,PCCGCIGL_06603,FALSE
YPD,SAKL0G18304g,13725,-4.616403101,PCCGCIGL_06605,FALSE
YPD,SAKL0G18326g,11537,-2.198728147,PCCGCIGL_06606,FALSE
YPD,SAKL0G18348g,10451,-0.754737869,PCCGCIGL_06607,FALSE
YPD,SAKL0G18370g,10400,-0.25760992,PCCGCIGL_06608,FALSE
YPD,SAKL0G18392g,13923,0.244737127,PCCGCIGL_06609,FALSE
YPD,SAKL0G18414g,10610,-2.479631287,PCCGCIGL_06610,FALSE
YPD,SAKL0G18458g,14852,-0.383724417,PCCGCIGL_06612,FALSE
YPD,SAKL0G18480g,13295,-3.694482714,PCCGCIGL_06613,FALSE
YPD,SAKL0G18502g,10026,0.070420426,PCCGCIGL_06614,FALSE
YPD,SAKL0G18524g,14375,-2.512063168,PCCGCIGL_06615,FALSE
YPD,SAKL0G18546g,12160,-2.04781531,PCCGCIGL_06616,FALSE
YPD,SAKL0G18568g,12774,-1.968378037,PCCGCIGL_06617,FALSE
YPD,SAKL0G18590g,12420,-1.954189029,PCCGCIGL_06618,FALSE
YPD,SAKL0G18634g,14544,-1.13665181,PCCGCIGL_06619,FALSE
YPD,SAKL0G18656g,10269,-2.618749756,PCCGCIGL_06621,FALSE
YPD,SAKL0G18678g,13222,0.502037537,PCCGCIGL_06622,FALSE
YPD,SAKL0G18700g,10221,-3.321215821,PCCGCIGL_06623,FALSE
YPD,SAKL0G18722g,10871,-2.450352285,PCCGCIGL_06624,FALSE
YPD,SAKL0G18744g,12197,-2.517116171,PCCGCIGL_06625,FALSE
YPD,SAKL0G18766g,11465,-2.701228627,PCCGCIGL_06626,FALSE
YPD,SAKL0G18788g,12953,-0.219650756,PCCGCIGL_06627,FALSE
YPD,SAKL0G18810g,13029,0.748478939,PCCGCIGL_06628,FALSE
YPD,SAKL0G18832g,12879,-2.344237659,PCCGCIGL_06630,FALSE
YPD,SAKL0G18854g,10086,-4.45770553,PCCGCIGL_06631,FALSE
YPD,SAKL0G18876g,13283,-2.114968909,PCCGCIGL_06632,FALSE
YPD,SAKL0G18898g,10632,-5.27958831,PCCGCIGL_06633,FALSE
YPD,SAKL0G18920g,13412,-4.054140224,PCCGCIGL_06634,FALSE
YPD,SAKL0G18942g,14665,-0.218793768,PCCGCIGL_06635,FALSE
YPD,SAKL0G18964g,10136,2.438886076,PCCGCIGL_06637,FALSE
YPD,SAKL0G19008g,14360,-1.918136589,PCCGCIGL_06639,FALSE
YPD,SAKL0G19030g,10771,-2.608031172,PCCGCIGL_06640,FALSE
YPD,SAKL0G19052g,13983,-3.023244183,PCCGCIGL_06641,FALSE
YPD,SAKL0G19074g,13557,-4.147204315,PCCGCIGL_06642,FALSE
YPD,SAKL0G19096g,15245,-4.275628396,PCCGCIGL_06643,FALSE
YPD,SAKL0G19118g,12746,-3.276297427,PCCGCIGL_06644,FALSE
YPD,SAKL0G19140g,14266,1.45294126,PCCGCIGL_06646,FALSE
YPD,SAKL0G19162g,11992,-4.962799592,PCCGCIGL_06648,FALSE
YPD,SAKL0G19184g,13081,-5.336177139,PCCGCIGL_06649,FALSE
YPD,SAKL0G19206g,10134,-1.014535561,PCCGCIGL_06650,FALSE
YPD,SAKL0G19228g,12999,-0.122450757,PCCGCIGL_06651,FALSE
YPD,SAKL0G19250g,14535,-1.501108835,PCCGCIGL_06653,FALSE
YPD,SAKL0G19272g,15015,-6.668303992,PCCGCIGL_06655,FALSE
YPD,SAKL0G19294g,11598,-1.369948605,PCCGCIGL_06657,FALSE
YPD,SAKL0G19316g,13291,-1.019840948,PCCGCIGL_06658,FALSE
YPD,SAKL0G19338g,13747,-1.515117039,PCCGCIGL_06659,FALSE
YPD,SAKL0G19360g,11097,-3.243861775,PCCGCIGL_06660,FALSE
YPD,SAKL0G19382g,15276,-1.460756956,PCCGCIGL_06661,FALSE
YPD,SAKL0G19404g,14225,-1.464522315,PCCGCIGL_06662,FALSE
YPD,SAKL0G19426g,14313,-3.00796297,PCCGCIGL_06663,FALSE
YPD,SAKL0G19448g,11733,-0.854136994,PCCGCIGL_06665,FALSE
YPD,SAKL0G19470g,10276,-2.998943985,PCCGCIGL_06666,FALSE
YPD,SAKL0G19492g,10778,1.409093842,PCCGCIGL_06667,FALSE
YPD,SAKL0G19514g,10538,-2.062675015,PCCGCIGL_06668,FALSE
YPD,SAKL0G19536g,13570,-2.330108955,PCCGCIGL_06669,FALSE
YPD,SAKL0G19558g,13811,-2.779807433,PCCGCIGL_06671,FALSE
YPD,SAKL0G19580g,12335,-4.168009121,PCCGCIGL_06673,FALSE
YPD,SAKL0G19602g,12657,-1.02772402,PCCGCIGL_06674,FALSE
YPD,SAKL0G19624g,11444,-2.356202932,PCCGCIGL_06675,FALSE
YPD,SAKL0G19646g,11904,-0.451965237,PCCGCIGL_06676,FALSE
YPD,SAKL0G19668g,11899,-0.883148262,PCCGCIGL_06679,FALSE
YPD,SAKL0G19690g,14185,-2.317659847,PCCGCIGL_06680,FALSE
YPD,SAKL0G19712g,14214,-4.010434556,PCCGCIGL_06682,FALSE
YPD,SAKL0G19734g,10482,-2.980709826,PCCGCIGL_06683,FALSE
YPD,SAKL0G19756g,10561,-1.199019994,PCCGCIGL_06685,FALSE
YPD,SAKL0G19778g,14149,-2.979444631,PCCGCIGL_06686,FALSE
YPD,SAKL0G19800g,11446,-2.071207884,PCCGCIGL_06688,FALSE
YPD,SAKL0G19822g,10824,-6.564707969,PCCGCIGL_06689,FALSE
YPD,SAKL0G19844g,13776,0.046810269,PCCGCIGL_06692,FALSE
YPD,SAKL0G19866g,12344,-7.232237433,PCCGCIGL_06694,FALSE
YPD,SAKL0G19888g,11224,-5.323793754,PCCGCIGL_06697,FALSE
YPD,SAKL0G19910g,11919,-4.092997424,PCCGCIGL_06703,FALSE
YPD,SAKL0H00132g,10389,-3.92101543,PCCGCIGL_06723,FALSE
YPD,SAKL0H00176g,13713,-4.917584928,PCCGCIGL_06728,FALSE
YPD,SAKL0H00286g,12348,-3.249611549,PCCGCIGL_06740,FALSE
YPD,SAKL0H00330g,13408,-5.092913258,PCCGCIGL_06746,FALSE
YPD,SAKL0H00374g,14593,-5.475309933,PCCGCIGL_06750,FALSE
YPD,SAKL0H00396g,13644,-2.000276492,PCCGCIGL_06753,FALSE
YPD,SAKL0H00418g,10996,-2.239109799,PCCGCIGL_06754,FALSE
YPD,SAKL0H00440g,12232,-4.201405397,PCCGCIGL_06755,FALSE
YPD,SAKL0H00462g,10565,-3.769164728,PCCGCIGL_06756,FALSE
YPD,SAKL0H00484g,10879,0.436793444,PCCGCIGL_06757,FALSE
YPD,SAKL0H00506g,12496,-5.600568108,PCCGCIGL_06758,FALSE
YPD,SAKL0H00528g,14398,1.431446532,PCCGCIGL_06759,FALSE
YPD,SAKL0H00550g,15024,-3.627915175,PCCGCIGL_06760,FALSE
YPD,SAKL0H00572g,12588,-1.321013411,PCCGCIGL_06761,FALSE
YPD,SAKL0H00594g,14724,-1.093605764,PCCGCIGL_06763,FALSE
YPD,SAKL0H00616g,12112,-2.539686472,PCCGCIGL_06764,FALSE
YPD,SAKL0H00638g,13637,-3.458672324,PCCGCIGL_06765,FALSE
YPD,SAKL0H00660g,13093,-4.377114957,PCCGCIGL_06766,FALSE
YPD,SAKL0H00682g,12382,-2.757460063,PCCGCIGL_06767,FALSE
YPD,SAKL0H00704g,11918,-4.306472087,PCCGCIGL_06768,FALSE
YPD,SAKL0H00726g,10319,-2.880528272,PCCGCIGL_06769,FALSE
YPD,SAKL0H00748g,10970,0.741282292,PCCGCIGL_06770,FALSE
YPD,SAKL0H00770g,13000,1.324889274,PCCGCIGL_06772,FALSE
YPD,SAKL0H00792g,12119,-0.124077957,PCCGCIGL_06773,FALSE
YPD,SAKL0H00814g,10412,-2.095143035,PCCGCIGL_06774,FALSE
YPD,SAKL0H00836g,14706,-1.568281316,PCCGCIGL_06775,FALSE
YPD,SAKL0H00858g,13236,1.223624975,PCCGCIGL_06776,FALSE
YPD,SAKL0H00880g,11954,-2.496059706,PCCGCIGL_06777,FALSE
YPD,SAKL0H00902g,13383,-3.770943599,PCCGCIGL_06779,FALSE
YPD,SAKL0H00946g,12703,-1.68049042,PCCGCIGL_06780,FALSE
YPD,SAKL0H00968g,10699,-3.391210257,PCCGCIGL_06781,FALSE
YPD,SAKL0H00990g,12071,NA,PCCGCIGL_06782,FALSE
YPD,SAKL0H01012g,10135,-3.64053244,PCCGCIGL_06784,FALSE
YPD,SAKL0H01034g,11713,-1.405941198,PCCGCIGL_06785,FALSE
YPD,SAKL0H01056g,11453,-2.175638674,PCCGCIGL_06786,FALSE
YPD,SAKL0H01078g,15136,-3.021222654,PCCGCIGL_06787,FALSE
YPD,SAKL0H01100g,13354,-0.967494874,PCCGCIGL_06788,FALSE
YPD,SAKL0H01122g,14250,-2.42463375,PCCGCIGL_06789,FALSE
YPD,SAKL0H01144g,12212,0.269512443,PCCGCIGL_06792,FALSE
YPD,SAKL0H01166g,14422,-1.084271774,PCCGCIGL_06794,FALSE
YPD,SAKL0H01188g,12811,-0.703394629,PCCGCIGL_06795,FALSE
YPD,SAKL0H01210g,11902,-2.142099175,PCCGCIGL_06796,FALSE
YPD,SAKL0H01232g,13527,-3.948901032,PCCGCIGL_06797,FALSE
YPD,SAKL0H01254g,14451,-2.827871468,PCCGCIGL_06798,FALSE
YPD,SAKL0H01276g,12541,-1.755626141,PCCGCIGL_06799,FALSE
YPD,SAKL0H01298g,12464,-2.269976344,PCCGCIGL_06802,FALSE
YPD,SAKL0H01320g,12870,-4.540410325,PCCGCIGL_06803,FALSE
YPD,SAKL0H01342g,14329,-1.430340789,PCCGCIGL_06804,FALSE
YPD,SAKL0H01364g,14488,-2.407474458,PCCGCIGL_06805,FALSE
YPD,SAKL0H01386g,10225,-2.453630846,PCCGCIGL_06807,FALSE
YPD,SAKL0H01408g,11936,-4.983386295,PCCGCIGL_06808,FALSE
YPD,SAKL0H01430g,14369,0.739494421,PCCGCIGL_06810,FALSE
YPD,SAKL0H01452g,13359,0.113872245,PCCGCIGL_06812,FALSE
YPD,SAKL0H01474g,11680,-2.32932097,PCCGCIGL_06813,FALSE
YPD,SAKL0H01496g,15231,-2.619800639,PCCGCIGL_06814,FALSE
YPD,SAKL0H01540g,13770,-2.50630373,PCCGCIGL_06816,FALSE
YPD,SAKL0H01562g,11916,-3.042260405,PCCGCIGL_06817,FALSE
YPD,SAKL0H01584g,12437,-1.296240479,PCCGCIGL_06818,FALSE
YPD,SAKL0H01606g,14018,-2.994749195,PCCGCIGL_06819,FALSE
YPD,SAKL0H01628g,13849,-2.416840437,PCCGCIGL_06820,FALSE
YPD,SAKL0H01650g,12844,-3.044729441,PCCGCIGL_06821,FALSE
YPD,SAKL0H01760g,11067,-2.759192313,PCCGCIGL_06826,FALSE
YPD,SAKL0H01782g,13855,-6.212108453,PCCGCIGL_06827,FALSE
YPD,SAKL0H01804g,10521,-2.667780355,PCCGCIGL_06828,FALSE
YPD,SAKL0H01826g,13967,-3.341919572,PCCGCIGL_06829,FALSE
YPD,SAKL0H01848g,14139,2.356561844,PCCGCIGL_06832,FALSE
YPD,SAKL0H01870g,11415,-4.039624899,PCCGCIGL_06833,FALSE
YPD,SAKL0H01892g,12736,-1.63201859,PCCGCIGL_06834,FALSE
YPD,SAKL0H01958g,11730,-3.80088291,PCCGCIGL_06836,FALSE
YPD,SAKL0H01980g,14143,-3.929275478,PCCGCIGL_06837,FALSE
YPD,SAKL0H02002g,14927,-1.750589161,PCCGCIGL_06838,FALSE
YPD,SAKL0H02024g,13945,3.43218415,PCCGCIGL_06839,FALSE
YPD,SAKL0H02046g,10945,-3.214403074,PCCGCIGL_06840,FALSE
YPD,SAKL0H02068g,14938,-0.054024414,PCCGCIGL_06841,FALSE
YPD,SAKL0H02101g,14007,-2.394006573,PCCGCIGL_06843,FALSE
YPD,SAKL0H02112g,13030,-4.550948211,PCCGCIGL_06844,FALSE
YPD,SAKL0H02134g,15115,-1.008541622,PCCGCIGL_06845,FALSE
YPD,SAKL0H02156g,14595,-3.379012321,PCCGCIGL_06846,FALSE
YPD,SAKL0H02178g,14352,-1.574443802,PCCGCIGL_06847,FALSE
YPD,SAKL0H02200g,12446,-3.11528277,PCCGCIGL_06848,FALSE
YPD,SAKL0H02222g,12405,-1.788635277,PCCGCIGL_06849,FALSE
YPD,SAKL0H02244g,10800,-4.070959566,PCCGCIGL_06850,FALSE
YPD,SAKL0H02266g,11913,-1.296395285,PCCGCIGL_06851,FALSE
YPD,SAKL0H02288g,14999,-3.11266449,PCCGCIGL_06852,FALSE
YPD,SAKL0H02310g,14946,-4.1204621,PCCGCIGL_06853,FALSE
YPD,SAKL0H02332g,14893,-4.350432079,PCCGCIGL_06854,FALSE
YPD,SAKL0H02354g,14071,-2.117719306,PCCGCIGL_06855,FALSE
YPD,SAKL0H02376g,12599,-0.604951573,PCCGCIGL_06857,FALSE
YPD,SAKL0H02398g,10509,-3.381626266,PCCGCIGL_06859,FALSE
YPD,SAKL0H02420g,12286,-2.292457675,PCCGCIGL_06860,FALSE
YPD,SAKL0H02442g,15277,-0.453213503,PCCGCIGL_06861,FALSE
YPD,SAKL0H02464g,10643,-0.273165028,PCCGCIGL_06863,FALSE
YPD,SAKL0H02486g,14714,-0.298062385,PCCGCIGL_06866,FALSE
YPD,SAKL0H02508g,12873,-3.059381419,PCCGCIGL_06868,FALSE
YPD,SAKL0H02530g,12325,-3.71040828,PCCGCIGL_06869,FALSE
YPD,SAKL0H02552g,15033,0.290176274,PCCGCIGL_06872,FALSE
YPD,SAKL0H02574g,13771,-2.078647334,PCCGCIGL_06874,FALSE
YPD,SAKL0H02596g,10854,-2.660568912,PCCGCIGL_06875,FALSE
YPD,SAKL0H02618g,11629,-2.233844206,PCCGCIGL_06876,FALSE
YPD,SAKL0H02640g,11721,-6.367177826,PCCGCIGL_06877,FALSE
YPD,SAKL0H02662g,14991,-3.35852305,PCCGCIGL_06879,FALSE
YPD,SAKL0H02684g,13182,-4.992908419,PCCGCIGL_06880,FALSE
YPD,SAKL0H02706g,15225,-2.023768534,PCCGCIGL_06882,FALSE
YPD,SAKL0H02728g,13191,-2.771147164,PCCGCIGL_06883,FALSE
YPD,SAKL0H02750g,12860,-1.446783248,PCCGCIGL_06884,FALSE
YPD,SAKL0H02772g,11879,-1.555127689,PCCGCIGL_06885,FALSE
YPD,SAKL0H02794g,12386,2.365608357,PCCGCIGL_06886,FALSE
YPD,SAKL0H02816g,10519,1.591377674,PCCGCIGL_06887,FALSE
YPD,SAKL0H02838g,10456,-2.768765933,PCCGCIGL_06888,FALSE
YPD,SAKL0H02860g,12567,-0.283299293,PCCGCIGL_06889,FALSE
YPD,SAKL0H02970g,10176,-2.012952221,PCCGCIGL_06892,FALSE
YPD,SAKL0H02992g,12698,-2.852444441,PCCGCIGL_06893,FALSE
YPD,SAKL0H03014g,14518,1.012285247,PCCGCIGL_06894,FALSE
YPD,SAKL0H03036g,11729,-1.955829864,PCCGCIGL_06895,FALSE
YPD,SAKL0H03058g,12194,-0.684421767,PCCGCIGL_06896,FALSE
YPD,SAKL0H03080g,12708,-0.573884781,PCCGCIGL_06897,FALSE
YPD,SAKL0H03102g,11004,-2.299817949,PCCGCIGL_06898,FALSE
YPD,SAKL0H03124g,10540,-2.618323035,PCCGCIGL_06899,FALSE
YPD,SAKL0H03146g,14430,4.137327198,PCCGCIGL_06900,FALSE
YPD,SAKL0H03168g,11518,-0.576819037,PCCGCIGL_06901,FALSE
YPD,SAKL0H03190g,10066,-2.836033074,PCCGCIGL_06902,FALSE
YPD,SAKL0H03212g,10674,-2.870990215,PCCGCIGL_06903,FALSE
YPD,SAKL0H03234g,13754,-3.971867116,PCCGCIGL_06904,FALSE
YPD,SAKL0H03256g,14794,-0.48837711,PCCGCIGL_06905,FALSE
YPD,SAKL0H03278g,14735,-3.935462182,PCCGCIGL_06906,FALSE
YPD,SAKL0H03300g,13971,-1.828738406,PCCGCIGL_06907,FALSE
YPD,SAKL0H03322g,13965,-2.753890505,PCCGCIGL_06908,FALSE
YPD,SAKL0H03344g,12833,-2.105410613,PCCGCIGL_06909,FALSE
YPD,SAKL0H03366g,10542,-3.345488152,PCCGCIGL_06910,FALSE
YPD,SAKL0H03388g,12539,-0.711607282,PCCGCIGL_06911,FALSE
YPD,SAKL0H03410g,13781,-3.508534567,PCCGCIGL_06915,FALSE
YPD,SAKL0H03432g,10843,-1.490524933,PCCGCIGL_06917,FALSE
YPD,SAKL0H03454g,10152,2.198490983,PCCGCIGL_06918,FALSE
YPD,SAKL0H03476g,12266,-5.358576032,PCCGCIGL_06919,FALSE
YPD,SAKL0H03498g,13991,-1.319445298,PCCGCIGL_06921,FALSE
YPD,SAKL0H03652g,12767,-3.646762278,PCCGCIGL_06922,FALSE
YPD,SAKL0H03674g,13245,-5.801519942,PCCGCIGL_06923,FALSE
YPD,SAKL0H03696g,14542,-1.179089847,PCCGCIGL_06924,FALSE
YPD,SAKL0H03718g,14017,-2.843954792,PCCGCIGL_06926,FALSE
YPD,SAKL0H03729g,15191,-1.179184384,PCCGCIGL_06927,FALSE
YPD,SAKL0H03740g,14859,NA,PCCGCIGL_06930,FALSE
YPD,SAKL0H03762g,11782,-2.261143132,PCCGCIGL_06932,FALSE
YPD,SAKL0H03806g,11768,-3.898159055,PCCGCIGL_06933,FALSE
YPD,SAKL0H03828g,14303,0.128370071,PCCGCIGL_06935,FALSE
YPD,SAKL0H03850g,15185,-0.997345665,PCCGCIGL_06936,FALSE
YPD,SAKL0H03872g,12058,0.07002457,PCCGCIGL_06939,FALSE
YPD,SAKL0H03894g,14439,-0.59881341,PCCGCIGL_06940,FALSE
YPD,SAKL0H03916g,10459,-2.725450348,PCCGCIGL_06943,FALSE
YPD,SAKL0H03938g,12397,0.12688059,PCCGCIGL_06945,FALSE
YPD,SAKL0H03960g,13610,-2.573073356,PCCGCIGL_06946,FALSE
YPD,SAKL0H03982g,12519,0.320169118,PCCGCIGL_06948,FALSE
YPD,SAKL0H04004g,10844,-1.296893855,PCCGCIGL_06949,FALSE
YPD,SAKL0H04026g,12038,-4.079552203,PCCGCIGL_06950,FALSE
YPD,SAKL0H04048g,11675,-2.910449204,PCCGCIGL_06951,FALSE
YPD,SAKL0H04070g,11417,-3.251669312,PCCGCIGL_06953,FALSE
YPD,SAKL0H04092g,15147,-1.121612415,PCCGCIGL_06954,FALSE
YPD,SAKL0H04114g,10301,-3.174502617,PCCGCIGL_06957,FALSE
YPD,SAKL0H04136g,13604,-0.704223109,PCCGCIGL_06958,FALSE
YPD,SAKL0H04158g,11493,-1.518234179,PCCGCIGL_06960,FALSE
YPD,SAKL0H04180g,13746,-2.682593405,PCCGCIGL_06962,FALSE
YPD,SAKL0H04202g,11965,-0.78645923,PCCGCIGL_06963,FALSE
YPD,SAKL0H04224g,13603,-0.634299569,PCCGCIGL_06965,FALSE
YPD,SAKL0H04246g,13846,0.855349833,PCCGCIGL_06967,FALSE
YPD,SAKL0H04268g,11817,-2.246167819,PCCGCIGL_06969,FALSE
YPD,SAKL0H04312g,14888,-4.680389842,PCCGCIGL_06971,FALSE
YPD,SAKL0H04334g,13022,-2.296148501,PCCGCIGL_06972,FALSE
YPD,SAKL0H04356g,10078,3.682262263,PCCGCIGL_06973,FALSE
YPD,SAKL0H04378g,14345,-2.902399726,PCCGCIGL_06975,FALSE
YPD,SAKL0H04400g,13646,-2.474982996,PCCGCIGL_06976,FALSE
YPD,SAKL0H04422g,15254,1.458277919,PCCGCIGL_06978,FALSE
YPD,SAKL0H04444g,11630,-4.980194756,PCCGCIGL_06980,FALSE
YPD,SAKL0H04466g,12556,-2.536992184,PCCGCIGL_06981,FALSE
YPD,SAKL0H04488g,13567,-3.909183815,PCCGCIGL_06982,FALSE
YPD,SAKL0H04510g,13165,-5.293247084,PCCGCIGL_06983,FALSE
YPD,SAKL0H04532g,12776,-2.66576766,PCCGCIGL_06984,FALSE
YPD,SAKL0H04631g2,10884,-4.878663214,PCCGCIGL_06988,FALSE
YPD,SAKL0H04730g,12384,-0.485502199,PCCGCIGL_06990,FALSE
YPD,SAKL0H04796g,13944,-2.716907546,PCCGCIGL_06992,FALSE
YPD,SAKL0H04818g,10662,-1.95456192,PCCGCIGL_06993,FALSE
YPD,SAKL0H04840g,10661,-0.634899113,PCCGCIGL_06994,FALSE
YPD,SAKL0H04862g,10995,-1.828393677,PCCGCIGL_06996,FALSE
YPD,SAKL0H04884g,11509,-0.920015909,PCCGCIGL_06997,FALSE
YPD,SAKL0H04906g,10413,-2.927426052,PCCGCIGL_06999,FALSE
YPD,SAKL0H04928g,14082,-2.394189394,PCCGCIGL_07000,FALSE
YPD,SAKL0H04950g,11892,-3.522360129,PCCGCIGL_07001,FALSE
YPD,SAKL0H04972g,10678,-1.439468306,PCCGCIGL_07002,FALSE
YPD,SAKL0H04994g,11307,-3.561048466,PCCGCIGL_07003,FALSE
YPD,SAKL0H05016g,14495,-1.895472603,PCCGCIGL_07005,FALSE
YPD,SAKL0H05038g,15268,-1.392614247,PCCGCIGL_07006,FALSE
YPD,SAKL0H05060g,13738,-2.509329503,PCCGCIGL_07007,FALSE
YPD,SAKL0H05082g,12044,-1.21227653,PCCGCIGL_07008,FALSE
YPD,SAKL0H05104g,14545,-2.788019437,PCCGCIGL_07009,FALSE
YPD,SAKL0H05126g,12066,-3.449438377,PCCGCIGL_07010,FALSE
YPD,SAKL0H05148g,10694,-1.609900558,PCCGCIGL_07011,FALSE
YPD,SAKL0H05170g,13244,1.346271865,PCCGCIGL_07012,FALSE
YPD,SAKL0H05192g,13792,-2.178150572,PCCGCIGL_07013,FALSE
YPD,SAKL0H05214g,11829,-1.690541683,PCCGCIGL_07015,FALSE
YPD,SAKL0H05236g,15084,-1.317911688,PCCGCIGL_07018,FALSE
YPD,SAKL0H05258g,13443,-0.940860586,PCCGCIGL_07020,FALSE
YPD,SAKL0H05280g,12362,0.78174322,PCCGCIGL_07021,FALSE
YPD,SAKL0H05302g,14617,-3.235252959,PCCGCIGL_07022,FALSE
YPD,SAKL0H05324g,11391,-1.706361094,PCCGCIGL_07023,FALSE
YPD,SAKL0H05346g,13100,-3.152883802,PCCGCIGL_07024,FALSE
YPD,SAKL0H05368g,14895,-3.078008224,PCCGCIGL_07025,FALSE
YPD,SAKL0H05390g,13737,-3.478637365,PCCGCIGL_07026,FALSE
YPD,SAKL0H05412g,14586,-4.177725785,PCCGCIGL_07027,FALSE
YPD,SAKL0H05434g,10637,-1.406133968,PCCGCIGL_07028,FALSE
YPD,SAKL0H05456g,14501,-0.836622156,PCCGCIGL_07029,FALSE
YPD,SAKL0H05478g,12894,-1.244732581,PCCGCIGL_07031,FALSE
YPD,SAKL0H05500g,14376,-1.139638959,PCCGCIGL_07032,FALSE
YPD,SAKL0H05522g,13223,-4.97816179,PCCGCIGL_07034,FALSE
YPD,SAKL0H05544g,12415,-0.870531039,PCCGCIGL_07036,FALSE
YPD,SAKL0H05566g,15010,-3.633765617,PCCGCIGL_07038,FALSE
YPD,SAKL0H05588g,15219,-2.119775347,PCCGCIGL_07040,FALSE
YPD,SAKL0H05610g,10552,-2.084696872,PCCGCIGL_07041,FALSE
YPD,SAKL0H05632g,13722,-1.76829796,PCCGCIGL_07042,FALSE
YPD,SAKL0H05654g,10683,-1.987893846,PCCGCIGL_07043,FALSE
YPD,SAKL0H05676g,12078,-2.621600156,PCCGCIGL_07044,FALSE
YPD,SAKL0H05698g,11885,-0.508918127,PCCGCIGL_07046,FALSE
YPD,SAKL0H05720g,14452,-1.358848891,PCCGCIGL_07047,FALSE
YPD,SAKL0H05742g,14432,-1.314883819,PCCGCIGL_07048,FALSE
